_id.courseId,_id.sectionId,_id.unitId,user,total_time
46,1,2,13670,2920
46,1,2,11995,24980
46,1,2,13951,25772
46,1,2,13952,44318
46,1,2,1282,15032
46,1,2,13955,3506
46,1,2,13955,17775
46,1,2,1921,2128968
46,1,2,13957,46090
46,1,2,13957,8635
46,1,2,13961,53578
46,1,2,5758,1871
46,1,2,13965,48223
46,1,2,13965,1561
46,1,2,13972,68629
46,1,2,13973,3463
46,1,2,13973,14140
46,1,2,1422,19727
46,1,2,13980,24162
46,1,2,13990,55800
46,1,2,14008,16942
46,1,2,14016,1441
46,1,2,14016,15340
46,1,2,14037,59868
46,1,2,13989,46214
46,1,2,14055,843067
46,1,2,13210,63940
46,1,2,14063,33372
46,1,2,14066,14973
46,1,2,14066,17011
46,1,2,13698,23197
46,1,2,14077,10192
46,1,2,14088,26827
46,1,2,14088,15524
46,1,2,14088,705
46,1,2,14088,5719
46,1,2,11944,62853
46,1,2,14094,55723
46,1,2,2784,155735
46,1,2,14102,53944
46,1,2,14107,50867
46,1,2,13710,30702
46,1,2,14114,24869
46,1,2,14122,975
46,1,2,13603,58383
46,1,2,14133,155116
46,1,2,14137,23244
46,1,2,13982,17819
46,1,2,14162,43077
46,1,2,14164,53808
46,1,2,14165,17105
46,1,2,13585,21469
46,1,2,14167,36052
46,1,2,4346,74301
46,1,2,14175,36414
46,1,2,14169,27380
46,1,2,14183,12008
46,1,2,14088,738
46,1,2,14192,13499
46,1,2,14199,30224
46,1,2,9123,39370
46,1,2,14195,28821
46,1,2,14207,26803
46,1,2,12047,21532
46,1,2,14210,27310
46,1,2,14215,99542
46,1,2,14218,47096
46,1,2,14221,41362
46,1,2,14211,78254
46,1,2,14226,15907
46,1,2,14226,1702
46,1,2,14226,40490
46,1,2,14227,31962
46,1,2,14230,37875
46,1,2,14220,3760
46,1,2,14233,23884
46,1,2,14232,218141
46,1,2,13509,15483
46,1,2,5198,12756
46,1,2,14243,29050
46,1,2,14248,31930
46,1,2,2909,76167
46,1,2,13630,400
46,1,2,9499,9118
46,1,2,9499,7881
46,1,2,13630,57219
46,1,2,14270,107001
46,1,2,13630,125
46,1,2,13630,9745
46,1,2,14274,48707
46,1,2,14281,30046
46,1,2,13630,9706
46,1,2,8582,62161
46,1,2,14285,36045
46,1,2,14298,7521
46,1,2,14295,1298258
46,1,2,14301,60945
46,1,2,14302,19965
46,1,2,13836,3491
46,1,2,12298,25424
46,1,2,14312,1926
46,1,2,14316,37824
46,1,2,14316,11420
46,1,2,14324,41051
46,1,2,14326,30027
46,1,2,6158,18153
46,1,2,14319,1831
46,1,2,14319,25719
46,1,2,14319,15304
46,1,2,14335,2226
46,1,2,14345,109706
46,1,2,14363,211382
46,1,2,14368,30217
46,1,2,14372,53757
46,1,2,14372,4594
46,1,2,14374,28040
46,1,2,14374,648
46,1,2,14374,54888
46,1,2,1548,16363
46,1,2,1548,16366
46,1,2,14379,28884
46,1,2,14378,23741
46,1,2,12831,43906
46,1,2,14361,37954
46,1,2,14361,29153
46,1,2,14381,25156
46,1,2,13669,53835
46,1,2,1564,1207
46,1,2,1564,145369
46,1,2,14383,32936
46,1,2,14383,22332
46,1,2,14384,85877
46,1,2,14390,43903
46,1,2,14390,14691
46,1,2,14390,4248
46,1,2,13630,5204
46,1,2,12831,3041
46,1,2,12831,12967
46,1,2,14398,93235
46,1,2,6174,2425911
46,1,2,14282,32395
46,1,2,14405,31587
46,1,2,5933,26016
46,1,2,14425,58933
46,1,2,14425,12162
46,1,2,14434,22007
46,1,2,14437,28455
46,1,2,14434,16336
46,1,2,14439,72419
46,1,2,14445,37234
46,1,2,14440,1204145
46,1,2,14452,36209
46,1,2,14451,137223
46,1,2,14454,36910
46,1,2,14464,42590
46,1,2,14467,33585
46,1,2,14484,22709
46,1,2,6706,46945
46,1,2,359,33502
46,1,2,14484,207
46,1,2,14494,2419
46,1,2,14484,94507
46,1,2,12550,27993
46,1,2,14500,54892
46,1,2,14496,45245
46,1,2,14505,49482
46,1,2,14505,652
46,1,2,14505,10987
46,1,2,14504,60088
46,1,2,14504,66655
46,1,2,14514,105320
46,1,2,14520,3912
46,1,2,14471,49819
46,1,2,14443,40287
46,1,2,14443,13190
46,1,2,14443,21226
46,1,2,14528,40159
46,1,2,14544,25618
46,1,2,14549,764352
46,1,2,14549,6674
46,1,2,9133,31490
46,1,2,10246,28588
46,1,2,14464,13417
46,1,2,5817,2502
46,1,2,14548,42311
46,1,2,14563,36396
46,1,2,14570,30070
46,1,2,14572,68823
46,1,2,14581,57481
46,1,2,14579,40967
46,1,2,14587,35424
46,1,2,14597,18322
46,1,2,14600,6035
46,1,2,14600,22308
46,1,2,14607,47439
46,1,2,14620,28631
46,1,2,14590,7020
46,1,2,14590,29785
46,1,2,14626,83156
46,1,2,14632,30993
46,1,2,2694,30432
46,1,2,14634,98191
46,1,2,14565,48127
46,1,2,8752,4934
46,1,2,8752,11148
46,1,2,8752,90328
46,1,2,14644,5173
46,1,2,14664,55053
46,1,2,14676,37580
46,1,2,14644,1248
46,1,2,14685,44869
46,1,2,14690,35604
46,1,2,14698,227866
46,1,2,14702,29232
46,1,2,13100,60946
46,1,2,14716,49016
46,1,2,14716,18128
46,1,2,14720,79360
46,1,2,14222,60833
46,1,2,3705,27337
46,1,2,1893,13379
46,1,2,14739,54935
46,1,2,14740,22527
46,1,2,14743,51106
46,1,2,14757,46520
46,1,2,14771,76466
46,1,2,14710,19506
46,1,2,14777,26530
46,1,2,14712,63788
46,1,2,14712,17387
46,1,2,14712,9532
46,1,2,5199,35808
46,1,2,14785,45371
46,1,2,14786,75742
46,1,2,14749,63330
46,1,2,14788,65640
46,1,2,14793,41668
46,1,2,14810,8598
46,1,2,14810,482
46,1,2,14810,1472
46,1,2,14811,4645
46,1,2,14811,57319
46,1,2,14811,9479
46,1,2,14811,2993
46,1,2,14813,152091
46,1,2,4817,21082
46,1,2,14813,616
46,1,2,14832,37183
46,1,2,4207,982
46,1,2,12853,513
46,1,2,14845,25499
46,1,2,14856,41896
46,1,2,14859,32423
46,1,2,14862,3119
46,1,2,14862,66429
46,1,2,14862,33450
46,1,2,14865,27040
46,1,2,14881,30006
46,1,2,13137,19316
46,1,2,14889,51855
46,1,2,14890,98381
46,1,2,14896,15021
46,1,2,14900,15020
46,1,2,14900,3115
46,1,2,14897,11038
46,1,2,14902,19106
46,1,2,14897,4205
46,1,2,14911,27361
46,1,2,14858,86770
46,1,2,14858,12520
46,1,2,14921,28563
46,1,2,4603,5000
46,1,2,14925,51662
46,1,2,14917,148505
46,1,2,14933,26955
46,1,2,14934,4903
46,1,2,14937,63213
46,1,2,14937,20013
46,1,2,14939,1331
46,1,2,13161,1470
46,1,2,14916,3195
46,1,2,14916,50405
46,1,2,14952,3258
46,1,2,14952,459
46,1,2,14917,876
46,1,2,14917,47638
46,1,2,14964,44383
46,1,2,14965,82357
46,1,2,14965,10584
46,1,2,14965,31803
46,1,2,9751,50586
46,1,2,9751,6050
46,1,2,14968,43442
46,1,2,14916,1192495
46,1,2,14975,52000
46,1,2,14979,58603
46,1,2,14979,2012
46,1,2,9294,20044
46,1,2,14935,55385
46,1,2,14995,13270
46,1,2,14963,33547
46,1,2,14170,25026
46,1,2,14978,48634
46,1,2,14987,57035
46,1,2,15001,8614
46,1,2,14854,42401
46,1,2,15009,16333
46,1,2,15011,14338
46,1,2,10012,65219
46,1,2,15017,41796
46,1,2,15024,12976
46,1,2,15033,37547
46,1,2,15037,2632
46,1,2,15037,20419
46,1,2,15043,35364
46,1,2,14913,98514
46,1,2,15041,50730
46,1,2,15048,136216
46,1,2,15045,4209
46,1,2,15045,19348
46,1,2,13338,1802
46,1,2,15056,52410
46,1,2,15046,4303
46,1,2,15066,39259
46,1,2,15068,27425
46,1,2,15068,10535
46,1,2,15069,8917
46,1,2,15072,6429
46,1,2,15072,839
46,1,2,15072,6100
46,1,2,15073,11278
46,1,2,15082,97080
46,1,2,15084,21789
46,1,2,15087,2747
46,1,2,356,1769654
46,1,2,15091,57535
46,1,2,14905,97305
46,1,2,5364,25790
46,1,2,11606,22
46,1,2,11606,14873
46,1,2,14978,41030
46,1,2,14978,17691
46,1,2,15095,61234
46,1,2,15101,126692
46,1,2,14900,53990
46,1,2,15116,27600
46,1,2,15123,34386
46,1,2,15042,17279
46,1,2,15136,36608
46,1,2,15135,27254
46,1,2,15137,38871
46,1,2,15139,33529
46,1,2,15139,16472
46,1,2,15145,46275
46,1,2,15149,56597
46,1,2,15148,60235
46,1,2,15159,15127208
46,1,2,15168,37593
46,1,2,15169,63161
46,1,2,15173,54428
46,1,2,15178,25458
46,1,2,15183,25810
46,1,2,15186,167474
46,1,2,15187,30440
46,1,2,6236,46079
46,1,2,15199,78174
46,1,2,15201,34338
46,1,2,15209,6998
46,1,2,15209,810
46,1,2,15210,1221
46,1,2,15210,31827
46,1,2,7111,56675
46,1,2,15150,52394
46,1,2,15216,52864
46,1,2,15216,816
46,1,2,15216,670
46,1,2,15188,39584
46,1,2,15226,33296
46,1,2,15229,43101
46,1,2,15236,4090
46,1,2,15236,55437
46,1,2,15234,37750
46,1,2,15242,20650
46,1,2,15207,30975
46,1,2,11581,19132
46,1,2,15263,36143
46,1,2,15269,42445
46,1,2,15276,12665
46,1,2,15262,30879
46,1,2,15191,36100
46,1,2,14881,12
46,1,2,14881,677
46,1,2,15301,46630
46,1,2,15307,43590
46,1,2,15309,38873
46,1,2,15322,31421
46,1,2,15324,28807
46,1,2,15326,61683
46,1,2,15130,18375
46,1,2,15335,17469
46,1,2,15338,56186
46,1,2,15343,29576
46,1,2,9446,12731
46,1,2,9446,3102
46,1,2,15343,68672
46,1,2,15207,1106
46,1,2,15207,22579
46,1,2,15139,31981
46,1,2,15380,47450
46,1,2,318,548
46,1,2,9446,13065
46,1,2,9446,3915
46,1,2,15380,1769
46,1,2,318,45462
46,1,2,15347,60904
46,1,2,15385,45530
46,1,2,15385,14697
46,1,2,15392,16613
46,1,2,15394,37642
46,1,2,15397,45134
46,1,2,15403,15515
46,1,2,15404,37091
46,1,2,15407,110023
46,1,2,15413,29534
46,1,2,15416,25767
46,1,2,15420,52037
46,1,2,15423,29586
46,1,2,1032,31364
46,1,2,15431,299848
46,1,2,15432,26565
46,1,2,6640,121478
46,1,2,15436,16426
46,1,2,2996,39166
46,1,2,15443,42249
46,1,2,15445,2848
46,1,2,15445,855
46,1,2,15445,29479
46,1,2,15446,41035
46,1,2,15452,38810
46,1,2,1389,18253
46,1,2,15459,45554
46,1,2,15464,58450
46,1,2,15462,93501
46,1,2,15468,21097
46,1,2,15469,33095
46,1,2,15470,18694
46,1,2,9446,1786
46,1,2,15478,19147
46,1,2,15486,26071
46,1,2,15492,2870
46,1,2,9241,30680
46,1,2,15494,157466
46,1,2,15496,27917
46,1,2,15504,10146
46,1,2,15504,56280
46,1,2,14706,38274
46,1,2,15590,26374
46,1,2,15668,378
46,1,2,15676,33935
46,1,2,15552,16720
46,1,2,15714,54065
46,1,2,15690,7207
46,1,2,15734,1750
46,1,2,15740,29849
46,1,2,15546,29159
46,1,2,15741,99189
46,1,2,15742,8523
46,1,2,15743,18493
46,1,2,15723,34443
46,1,2,14489,1033048
46,1,2,15548,1149
46,1,2,15548,668
46,1,2,11867,10701
46,1,2,11867,51491
46,1,2,11867,39440
46,1,2,15758,15053
46,1,2,15816,10034
46,1,2,2957,5441
46,1,2,15801,28996
46,1,2,15830,56858
46,1,2,15835,43419
46,1,2,15850,28728
46,1,2,15856,11922
46,1,2,15856,1093
46,1,2,15856,50660
46,1,2,15862,127808
46,1,2,15866,65048
46,1,2,15865,44482
46,1,2,15865,474
46,1,2,15855,17115
46,1,2,15871,34439
46,1,2,15874,45290
46,1,2,15874,735
46,1,2,2060,32555
46,1,2,8643,4575
46,1,2,8643,16409
46,1,2,13225,4473
46,1,2,15852,15904
46,1,2,15936,20523
46,1,2,15942,30570
46,1,2,15963,57546
46,1,2,15963,11108
46,1,2,15963,2384
46,1,2,15977,26520
46,1,2,2704,32149
46,1,2,15353,37407
46,1,2,1845,36551
46,1,2,16026,24869
46,1,2,16044,31846
46,1,2,16046,23682
46,1,2,16048,2309175
46,1,2,16061,37129
46,1,2,16063,2800
46,1,2,16079,112896
46,1,2,16079,2927
46,1,2,16079,1250
46,1,2,16079,6333
46,1,2,15316,980878
46,1,2,1338,42381
46,1,2,16048,11125
46,1,2,16086,17302
46,1,2,16094,1998
46,1,2,16100,264154
46,1,2,16112,56420
46,1,2,16116,51771
46,1,2,16144,659
46,1,2,15614,80066
46,1,2,16339,39475
46,1,2,16416,30155
46,1,2,13903,34894
46,1,2,2386,24308
46,1,2,16503,6811
46,1,2,16376,28485
46,1,2,16376,9181
46,1,2,16376,1255
46,1,2,16376,21910
46,1,2,16376,14361
46,1,2,16334,65695
46,1,2,16537,31242
46,1,2,16541,15932
46,1,2,2012,17815
46,1,2,16564,7779
46,1,2,16090,32217
46,1,2,16213,33007
46,1,2,1787,24628
46,1,2,16601,45909
46,1,2,3782,24768
46,1,2,16537,6120
46,1,2,16607,67549
46,1,2,16638,16820
46,1,2,15593,41053
46,1,2,14145,10000
46,1,2,14145,24655
46,1,2,14145,866
46,1,2,14145,20310
46,1,2,16644,82310
46,1,2,16644,1400
46,1,2,16644,8650
46,1,2,16650,52327
46,1,2,16657,3486
46,1,2,16660,9274
46,1,2,16660,25478
46,1,2,16679,20814
46,1,2,16677,155837
46,1,2,1585,2148
46,1,2,15123,9070
46,1,2,15123,1640
46,1,2,15123,5664
46,1,2,15123,6203
46,1,2,15123,12328
46,1,2,15818,15036
46,1,2,16709,82878
46,1,2,16702,56320
46,1,2,14508,3480
46,1,2,15267,26608
46,1,2,15267,5324
46,1,2,15267,7670
46,1,2,1585,10284
46,1,2,15267,10276
46,1,2,15267,8286
46,1,2,15267,1255
46,1,2,16444,17774
46,1,2,16733,5540
46,1,2,16733,805
46,1,2,16733,9878
46,1,2,16756,49369
46,1,2,16756,6792
46,1,2,16763,77161
46,1,2,16772,26347
46,1,2,16154,41587
46,1,2,16775,7432
46,1,2,16755,28563
46,1,2,12180,30189
46,1,2,15662,1128
46,1,2,15662,3246
46,1,2,16779,39001
46,1,2,14387,41934
46,1,2,16133,9067
46,1,2,16795,33929
46,1,2,16808,375590
46,1,2,16809,29656
46,1,2,16779,7068
46,1,2,16779,9207
46,1,2,16811,60120
46,1,2,13718,21218
46,1,2,9518,33932
46,1,2,16797,47923
46,1,2,1585,18834
46,1,2,16851,35806
46,1,2,16851,3835
46,1,2,16851,9134
46,1,2,16847,22418
46,1,2,16860,225759
46,1,2,16857,33179
46,1,2,16875,111034
46,1,2,16873,24597
46,1,2,3976,27173
46,1,2,16886,6556
46,1,2,16886,35062
46,1,2,16889,32706
46,1,2,14175,20100
46,1,2,16927,20280
46,1,2,16935,6315
46,1,2,16935,2150
46,1,2,16935,23951
46,1,2,16945,17199
46,1,2,16949,11006
46,1,2,16958,137109
46,1,2,16444,1705
46,1,2,16972,33825
46,1,2,16311,1163
46,1,2,16651,9140
46,1,2,16651,51390
46,1,2,16651,5570
46,1,2,17014,44688
46,1,2,10524,13616
46,1,2,16984,31139
46,1,2,16984,11439
46,1,2,17019,14266
46,1,2,17025,54562
46,1,2,17028,2548
46,1,2,16995,54255
46,1,2,17019,36522
46,1,2,16991,50962
46,1,2,17050,6225
46,1,2,17053,42629
46,1,2,17070,5304
46,1,2,16342,59378
46,1,2,17055,91498
46,1,2,318,37340
46,1,2,318,17992
46,1,2,2989,220119
46,1,2,9544,27360
46,1,2,9544,4024
46,1,2,17116,25196
46,1,2,17136,1296
46,1,2,17139,75114
46,1,2,9972,34339
46,1,2,17154,46781
46,1,2,17161,40752
46,1,2,15856,24296
46,1,2,17169,29910
46,1,2,15856,1266
46,1,2,17182,19185
46,1,2,17181,10399
46,1,2,17197,11334
46,1,2,17197,49475
46,1,2,17197,17115
46,1,2,17197,8423
46,1,2,17203,7806
46,1,2,17212,85959
46,1,2,17139,58727
46,1,2,14419,45777
46,1,2,2403,74110
46,1,2,17231,24782
46,1,2,17240,59841
46,1,2,16284,43890
46,1,2,17253,9140
46,1,2,17253,7100
46,1,2,17259,41244
46,1,2,16994,89484
46,1,2,17269,22934
46,1,2,17284,27280
46,1,2,17301,50626
46,1,2,14920,20221
46,1,2,17309,36371
46,1,2,11564,163222
46,1,2,17315,30541
46,1,2,3945,22592
46,1,2,1585,3294
46,1,2,17335,52519
46,1,2,16795,24053
46,1,2,15687,26927
46,1,2,17260,17365
46,1,2,17348,26125
46,1,2,12609,597
46,1,2,17365,29190
46,1,2,17365,16480
46,1,2,17365,2690
46,1,2,17367,31907
46,1,2,17370,21886
46,1,2,17372,36486
46,1,2,17099,4804
46,1,2,15273,56965
46,1,2,15273,29958
46,1,2,14059,54712
46,1,2,17435,46215
46,1,2,17469,36115
46,1,2,17469,2754
46,1,2,15753,34662
46,1,2,17487,22660
46,1,2,17487,5762
46,1,2,17487,5299
46,1,2,17487,23677
46,1,2,17487,17995
46,1,2,17494,44166
46,1,2,12172,13740
46,1,2,12172,67558
46,1,2,17525,19452
46,1,2,17337,4784
46,1,2,17546,15640
46,1,2,12300,313365
46,1,2,12715,16253
46,1,2,17548,100231
46,1,2,17549,64528
46,1,2,7524,1911
46,1,2,17099,8786
46,1,2,17099,24847
46,1,2,17555,63385
46,1,2,17557,4880
46,1,2,803,504
46,1,2,803,15783
46,1,2,17576,11596
46,1,2,16874,45656
46,1,2,1585,23440
46,1,2,17588,119144
46,1,2,17596,2473
46,1,2,17597,2970
46,1,2,17597,36434
46,1,2,17608,16402
46,1,2,17445,31173
46,1,2,17611,25482
46,1,2,17612,16698
46,1,2,17626,43061
46,1,2,17627,30981
46,1,2,6979,65277
46,1,2,17635,30706
46,1,2,17622,27883
46,1,2,17643,23594
46,1,2,17650,14271
46,1,2,1585,1786
46,1,2,17559,22088
46,1,2,15781,23720
46,1,2,17730,87470
46,1,2,17758,44904
46,1,2,17786,8406
46,1,2,17822,28332
46,1,2,17822,20609
46,1,2,17823,17970
46,1,2,17824,36634
46,1,2,17842,76237
46,1,2,17845,735105
46,1,2,5600,35557
46,1,2,17512,32342
46,1,2,17872,163411
46,1,2,17872,8285
46,1,2,17881,37274
46,1,2,14697,9142
46,1,2,17913,47078
46,1,2,17913,22792
46,1,2,17913,18240
46,1,2,17937,3365
46,1,2,14468,59459
46,1,2,17728,137995
46,1,2,17951,39889
46,1,2,16161,583688
46,1,2,15517,121276
46,1,2,15517,30048
46,1,2,15517,12368
46,1,2,15517,909
46,1,2,15517,182
46,1,2,17972,40888
46,1,2,17980,14879
46,1,2,2757,18581
46,1,2,17987,28286
46,1,2,5009,57352
46,1,2,16622,38315
46,1,2,18016,39842
46,1,2,18019,42355
46,1,2,18019,7265
46,1,2,2671,346580
46,1,2,17316,21714
46,1,2,18052,47235
46,1,2,17548,38486
46,1,2,18080,11387
46,1,2,17916,30482
46,1,2,18081,19370
46,1,2,17188,46995
46,1,2,18090,28282
46,1,2,14003,38535
46,1,2,18108,25331
46,1,2,17601,26971
46,1,2,18111,68358
46,1,2,18113,2379
46,1,2,18123,308826
46,1,2,17858,14706
46,1,2,18138,5245
46,1,2,18070,75562
46,1,2,9954,66046
46,1,2,18183,25109
46,1,2,17888,37930
46,1,2,18208,62932
46,1,2,18222,32630
46,1,2,18186,33236
46,1,2,18236,324403
46,1,2,591,64455
46,1,2,12781,28946
46,1,2,18247,98268
46,1,2,17782,29344
46,1,2,17631,34537
46,1,2,17235,34985
46,1,2,18171,939410
46,1,2,18171,473
46,1,2,18171,5787
46,1,2,18296,38761
46,1,2,18253,60502
46,1,2,6938,8237
46,1,2,18311,37360
46,1,2,11617,34121
46,1,2,16680,26630
46,1,2,13133,22674
46,1,2,15294,25289
46,1,2,18326,10177
46,1,2,18326,7747
46,1,2,18326,8442
46,1,2,18333,95044
46,1,2,18339,108177
46,1,2,18339,9453
46,1,2,18346,89293
46,1,2,18355,33587
46,1,2,18371,9359
46,1,2,18349,6751
46,1,2,10355,90180
46,1,2,10355,5780
46,1,2,16222,24620
46,1,2,18445,20492
46,1,2,18441,5821
46,1,2,18460,86925
46,1,2,18471,14442
46,1,2,2809,42963
46,1,2,18488,31317
46,1,2,18491,13926
46,1,2,18035,83538
46,1,2,14923,15517
46,1,2,18478,40732
46,1,2,15781,46878
46,1,2,18526,34740
46,1,2,18526,9804
46,1,2,14039,25580
46,1,2,18529,61400
46,1,2,8722,29509
46,1,2,18536,3299
46,1,2,11827,35578
46,1,2,18542,35107
46,1,2,15674,130007
46,1,2,13133,12257
46,1,2,17698,50865
46,1,2,16449,15668
46,1,2,16449,858
46,1,3,12257,16280
46,1,3,13550,10089
46,1,3,13546,21695
46,1,3,2798,3269
46,1,3,13554,17501
46,1,3,12173,13678
46,1,3,13558,9025
46,1,3,13561,7402
46,1,3,13562,13915
46,1,3,13570,136367
46,1,3,13559,3240
46,1,3,13559,6890
46,1,3,13559,14875
46,1,3,13559,827
46,1,3,13586,5061
46,1,3,13588,19699
46,1,3,13593,12716
46,1,3,13606,21981
46,1,3,13609,1420
46,1,3,13611,1703
46,1,3,12370,11685
46,1,3,13614,45807
46,1,3,13616,15120
46,1,3,13616,980
46,1,3,13616,3742
46,1,3,13618,12580
46,1,3,12896,15432
46,1,3,12896,26201
46,1,3,13626,42178
46,1,3,1374,1140
46,1,3,13630,3675
46,1,3,13630,17110
46,1,3,13633,14511
46,1,3,13636,10262
46,1,3,13642,15760
46,1,3,13655,16545
46,1,3,13656,17249
46,1,3,12373,8086
46,1,3,13403,57163
46,1,3,13403,26453
46,1,3,13664,11846
46,1,3,13666,78713
46,1,3,13671,27011
46,1,3,13087,28485
46,1,3,13087,1838
46,1,3,13673,4569
46,1,3,13673,11799
46,1,3,13677,13340
46,1,3,13679,8904
46,1,3,13682,15860
46,1,3,13596,24836
46,1,3,6745,14731
46,1,3,13686,11552
46,1,3,13687,18340
46,1,3,13690,12379
46,1,3,13699,10805
46,1,3,13700,34950
46,1,3,12699,14337
46,1,3,13708,1689
46,1,3,13713,13705
46,1,3,13715,18809
46,1,3,13717,21898
46,1,3,13723,16202
46,1,3,13724,13177
46,1,3,10334,1089
46,1,3,13738,14359
46,1,3,13742,33792
46,1,3,9430,15435
46,1,3,9430,876
46,1,3,13750,11768
46,1,3,13730,38411
46,1,3,13754,42325
46,1,3,13754,5050
46,1,3,13758,23224
46,1,3,1564,31518
46,1,3,13768,1858
46,1,3,9345,24692
46,1,3,13774,10749
46,1,3,13775,3651
46,1,3,13775,11544
46,1,3,13776,14676
46,1,3,13779,831
46,1,3,13611,4763
46,1,3,13611,2351
46,1,3,13611,2112
46,1,3,13611,12402
46,1,3,13784,9091
46,1,3,13788,13327
46,1,3,13790,18135
46,1,3,13789,2311
46,1,3,12073,15662
46,1,3,13791,13251
46,1,3,13796,1983
46,1,3,13798,88832
46,1,3,13808,11653
46,1,3,13811,32495
46,1,3,13811,44
46,1,3,13804,12641
46,1,3,13830,4722
46,1,3,13830,21839
46,1,3,13788,567
46,1,3,13835,11203
46,1,3,1070,30231
46,1,3,13822,13368
46,1,3,13868,14246
46,1,3,13875,10830
46,1,3,13876,17495
46,1,3,13882,24375
46,1,3,12073,26732
46,1,3,13829,25890
46,1,3,13865,19912
46,1,3,13898,7154
46,1,3,13837,49061
46,1,3,13905,13877
46,1,3,13908,13167
46,1,3,2253,22699
46,1,3,13941,24406
46,1,3,13943,16939
46,1,3,13947,2365
46,1,3,13947,19575
46,1,3,13670,2251
46,1,3,13670,11789
46,1,3,11995,11735
46,1,3,13951,13448
46,1,3,13952,13111
46,1,3,1282,5489
46,1,3,13955,6065
46,1,3,1921,28517
46,1,3,13957,25777
46,1,3,13961,25156
46,1,3,5758,1603
46,1,3,13965,4507
46,1,3,13965,12364
46,1,3,13972,13079
46,1,3,13973,4870
46,1,3,13973,13027
46,1,3,1422,9685
46,1,3,13990,21554
46,1,3,14008,19945
46,1,3,14016,18802
46,1,3,14037,17513
46,1,3,13989,17884
46,1,3,14055,15614
46,1,3,14063,8407
46,1,3,14066,7286
46,1,3,14066,14343
46,1,3,13698,16785
46,1,3,14088,4867
46,1,3,14088,3105
46,1,3,14088,13511
46,1,3,11944,11771
46,1,3,14094,22872
46,1,3,2784,25180
46,1,3,14102,233325
46,1,3,14107,12710
46,1,3,13710,30109
46,1,3,14114,18700
46,1,3,13603,33179
46,1,3,14133,91442
46,1,3,14137,12655
46,1,3,13982,13915
46,1,3,14162,26792
46,1,3,14164,18244
46,1,3,14165,2611
46,1,3,13585,12937
46,1,3,14167,12671
46,1,3,4346,25720
46,1,3,14175,22741
46,1,3,14169,31694
46,1,3,14183,10629
46,1,3,14088,1448
46,1,3,14192,14281
46,1,3,14199,14411
46,1,3,9123,18143
46,1,3,14195,13891
46,1,3,14207,11991
46,1,3,12047,10809
46,1,3,14210,22461
46,1,3,14215,31934
46,1,3,14218,22070
46,1,3,14221,19811
46,1,3,14211,30133
46,1,3,14226,3844
46,1,3,14226,25134
46,1,3,14227,14852
46,1,3,14230,16722
46,1,3,14220,14430
46,1,3,14233,27422
46,1,3,14232,126266
46,1,3,13509,13119
46,1,3,5198,9296
46,1,3,14243,17465
46,1,3,14248,13288
46,1,3,13242,12365
46,1,3,13630,965
46,1,3,9499,1454
46,1,3,9499,7471
46,1,3,13630,15854
46,1,3,14270,54296
46,1,3,13630,339
46,1,3,13630,14541
46,1,3,14274,21514
46,1,3,14281,24926
46,1,3,13630,4054
46,1,3,8582,92601
46,1,3,8582,6554
46,1,3,14285,17017
46,1,3,13973,12975
46,1,3,14298,11782
46,1,3,14295,17383
46,1,3,14301,26064
46,1,3,14302,15636
46,1,3,13836,1926
46,1,3,12298,16252
46,1,3,14312,578
46,1,3,14316,11903
46,1,3,14324,19799
46,1,3,14326,13838
46,1,3,14319,3725
46,1,3,14319,19984
46,1,3,14335,1272
46,1,3,14345,26574
46,1,3,14363,14368
46,1,3,14368,39828
46,1,3,14372,12235
46,1,3,14374,110717
46,1,3,14374,2402
46,1,3,1548,5335
46,1,3,1548,19021
46,1,3,14379,36202
46,1,3,14378,13526
46,1,3,14361,5612
46,1,3,14361,21058
46,1,3,14381,29830
46,1,3,13669,31044
46,1,3,1564,2355
46,1,3,1564,26618
46,1,3,14383,9347
46,1,3,14384,12409
46,1,3,14390,1939
46,1,3,14390,17728
46,1,3,14390,1340
46,1,3,12831,10922
46,1,3,14398,37191
46,1,3,6174,19785
46,1,3,14282,16098
46,1,3,14405,18700
46,1,3,5933,10235
46,1,3,14425,9674
46,1,3,14425,31881
46,1,3,14434,48369
46,1,3,14437,8724
46,1,3,14434,579
46,1,3,14439,43010
46,1,3,14445,24850
46,1,3,14452,8022
46,1,3,14451,13124
46,1,3,14454,69649
46,1,3,14464,34770
46,1,3,14467,15369
46,1,3,14484,14089
46,1,3,6706,23936
46,1,3,359,8129
46,1,3,14484,262
46,1,3,14494,3850
46,1,3,14484,10262
46,1,3,12550,15264
46,1,3,14500,24942
46,1,3,14496,38270
46,1,3,14496,80223
46,1,3,14505,1930
46,1,3,14505,18266
46,1,3,14504,7373
46,1,3,14504,25659
46,1,3,14514,14765
46,1,3,14520,740
46,1,3,14471,54367
46,1,3,14443,5351
46,1,3,14443,2557
46,1,3,14443,23652
46,1,3,14528,22964
46,1,3,14544,21421
46,1,3,14549,1909
46,1,3,14549,10423
46,1,3,9133,13612
46,1,3,10246,9540
46,1,3,5817,1008
46,1,3,14548,19955
46,1,3,14563,8677
46,1,3,14570,11425
46,1,3,14572,11841
46,1,3,14581,20768
46,1,3,14581,11113
46,1,3,14579,14881
46,1,3,14587,23731
46,1,3,14597,7895
46,1,3,14600,21482
46,1,3,14600,1546
46,1,3,14607,12502
